datetime,RH%,tempC,CH4smV,K33_RH,K33_Temp,K33_CO2,SampleNumber,PumpCycle,pred_CH4,station,sensor
2021-09-28T04:11:59Z,69.1,15.9,498.05,46.59,26.24,376,13,2,5.126992771320019,1,1
2021-09-28T04:12:01Z,69.3,15.9,493.16,46.59,26.24,376,14,2,4.487252423889856,1,1
2021-09-28T04:12:03Z,69.4,15.9,493.16,46.59,26.24,376,15,2,4.4691515547868725,1,1
2021-09-28T04:12:05Z,69.7,15.9,493.16,46.59,26.24,376,16,2,4.414974600657462,1,1
2021-09-28T04:12:07Z,69.8,15.9,493.16,52.19,20.3,322,17,2,4.39695737411418,1,1
2021-09-28T04:12:09Z,70.1,15.9,502.93,52.19,20.3,322,18,2,5.548096750437239,1,1
2021-09-28T04:12:11Z,70.3,15.9,502.93,52.19,20.3,322,19,2,5.5108225994333715,1,1
2021-09-28T04:12:13Z,70.5,15.9,502.93,52.19,20.3,322,20,2,5.473634248697817,1,1
2021-09-28T04:12:15Z,70.8,15.9,502.93,52.19,20.3,322,21,2,5.418011923669411,1,1
2021-09-28T04:12:17Z,71,15.9,502.93,52.19,20.3,322,22,2,5.381036727214237,1,1
2021-09-28T04:12:19Z,71.2,15.9,502.93,52.19,20.3,322,23,2,5.344146257847193,1,1
2021-09-28T04:12:21Z,71.5,15.9,498.05,52.19,20.3,322,24,2,4.688782694313041,1,1
2021-09-28T04:12:23Z,71.7,15.9,498.05,52.19,20.3,322,25,2,4.652807638461844,1,1
2021-09-28T04:12:25Z,71.9,15.9,498.05,52.19,20.3,322,26,2,4.6169146466545214,1,1
2021-09-28T04:12:27Z,72.2,15.9,498.05,54.01,20.38,328,27,2,4.563228389730803,1,1
2021-09-28T04:12:29Z,72.4,15.9,507.81,54.01,20.38,328,28,2,5.728016931067369,1,1
2021-09-28T04:12:31Z,72.6,15.9,502.93,54.01,20.38,328,29,2,5.0882600403854354,1,1
2021-09-28T04:12:33Z,72.9,15.9,502.93,54.01,20.38,328,30,2,5.033955655512717,1,1
2021-09-28T04:12:35Z,73.1,15.9,502.93,54.01,20.38,328,31,2,4.99785517357812,1,1
2021-09-28T04:12:37Z,73.3,15.9,502.93,54.01,20.38,328,32,2,4.961836306580732,1,1
2021-09-28T04:12:39Z,73.6,15.9,507.81,54.01,20.38,328,33,2,5.507203965680738,1,1
2021-09-28T04:12:41Z,73.8,15.9,502.93,54.01,20.38,328,34,2,4.872144316211248,1,1
2021-09-28T04:12:43Z,74.1,15.9,502.93,54.01,20.38,328,35,2,4.818571243685337,1,1
2021-09-28T04:12:45Z,74.2,15.9,502.93,54.01,20.38,328,36,2,4.8007536936169295,1,1
2021-09-28T04:12:47Z,74.4,15.9,502.93,54.88,20.54,330,37,2,4.7651785931944275,1,1
2021-09-28T04:12:49Z,74.6,15.9,507.81,54.88,20.54,330,38,2,5.325463804034261,1,1
2021-09-28T04:12:51Z,74.8,15.9,507.81,54.88,20.54,330,39,2,5.2893600063698045,1,1
2021-09-28T04:12:53Z,74.9,15.9,507.81,54.88,20.54,330,40,2,5.271338405293612,1,1
2021-09-28T04:12:55Z,75,15.9,507.81,54.88,20.54,330,41,2,5.253336955613612,1,1
2021-09-28T04:12:57Z,75.2,15.9,507.81,54.88,20.54,330,42,2,5.2173943696219105,1,1
2021-09-28T04:12:59Z,75.3,15.9,507.81,54.88,20.54,330,43,2,5.199453163108849,1,1
2021-09-28T04:13:01Z,75.4,15.9,502.93,54.88,20.54,330,44,2,4.5884940096166495,1,1
2021-09-28T04:13:03Z,75.5,15.9,507.81,54.88,20.54,330,45,2,5.163630748168643,1,1
2021-09-28T04:13:05Z,75.7,15.9,507.81,54.88,20.54,330,46,2,5.127888098469079,1,1
2021-09-28T04:13:07Z,75.8,15.9,507.81,55.35,20.72,331,47,2,5.11004659881571,1,1
2021-09-28T04:13:09Z,75.9,15.9,512.7,55.35,20.72,331,48,2,5.691113589780905,1,1
2021-09-28T04:13:11Z,76,15.9,512.7,55.35,20.72,331,49,2,5.672968187758059,1,1
2021-09-28T04:13:13Z,76.2,15.9,512.7,55.35,20.72,331,50,2,5.63673779861838,1,1
2021-09-28T04:13:15Z,76.3,15.9,512.7,55.35,20.72,331,51,2,5.618652741619712,1,1
2021-09-28T04:13:17Z,76.4,15.9,512.7,55.35,20.72,331,52,2,5.600587729884474,1,1
2021-09-28T04:13:19Z,76.6,15.9,512.7,55.35,20.72,331,53,2,5.564517703344201,1,1
2021-09-28T04:13:21Z,76.7,15.9,512.7,55.35,20.72,331,54,2,5.546512619313191,1,1
2021-09-28T04:13:23Z,76.9,15.9,512.7,55.35,20.72,331,55,2,5.510562137274256,1,1
2021-09-28T04:13:25Z,77,15.9,512.7,55.35,20.72,331,56,2,5.49261667052717,1,1
2021-09-28T04:13:27Z,77.2,15.9,512.7,55.86,20.9,334,57,2,5.45678511433421,1,1
2021-09-28T04:13:29Z,77.3,15.9,512.7,55.86,20.9,334,58,2,5.438898956631647,1,1
2021-09-28T04:13:31Z,77.5,15.9,522.46,55.86,20.9,334,59,2,6.606540075856792,1,1
2021-09-28T04:13:33Z,77.5,15.9,522.46,55.86,20.9,334,60,2,6.606540075856792,1,1
2021-09-28T04:13:35Z,77.7,15.9,522.46,55.86,20.9,334,61,2,6.569537304173711,1,1
2021-09-28T04:13:37Z,77.8,15.9,522.46,55.86,20.9,334,62,2,6.55106641206509,1,1
2021-09-28T04:13:39Z,77.9,15.9,522.46,55.86,20.9,334,63,2,6.532615802546715,1,1
2021-09-28T04:13:41Z,78,15.9,517.58,55.86,20.9,334,64,2,5.911066880797861,1,1
2021-09-28T04:13:43Z,78.1,15.9,522.46,55.86,20.9,334,65,2,6.495775292074256,1,1
2021-09-28T04:13:45Z,78.2,15.9,522.46,55.86,20.9,334,66,2,6.477385321719641,1,1
2021-09-28T04:13:47Z,78.3,15.9,522.46,56.01,21.1,336,67,2,6.4590154951538,1,1
2021-09-28T04:13:49Z,78.4,15.9,532.23,56.01,21.1,336,68,2,7.664389080925197,1,1
2021-09-28T04:13:51Z,78.5,15.9,532.23,56.01,21.1,336,69,2,7.645366755975697,1,1
2021-09-28T04:13:53Z,78.6,15.9,532.23,56.01,21.1,336,70,2,7.626365228897292,1,1
2021-09-28T04:13:55Z,78.6,15.9,532.23,56.01,21.1,336,71,2,7.626365228897292,1,1
2021-09-28T04:13:57Z,78.7,15.9,532.23,56.01,21.1,336,72,2,7.60738446413675,1,1
2021-09-28T04:13:59Z,78.8,15.9,532.23,56.01,21.1,336,73,2,7.588424426223405,1,1
2021-09-28T04:14:01Z,78.8,15.9,532.23,56.01,21.1,336,74,2,7.588424426223405,1,1
2021-09-28T04:14:03Z,78.9,15.9,532.23,56.01,21.1,336,75,2,7.5694850797688815,1,1
2021-09-28T04:14:05Z,79,15.9,532.23,56.01,21.1,336,76,2,7.5505663894668515,1,1
2021-09-28T04:14:07Z,79,15.9,532.23,56.01,21.27,336,77,2,7.5505663894668515,1,1
2021-09-28T04:14:09Z,79.1,15.9,537.11,56.01,21.27,336,78,2,8.149987743754863,1,1
2021-09-28T04:14:11Z,79.2,15.9,541.99,56.01,21.27,336,79,2,8.755091683160863,1,1
2021-09-28T04:14:13Z,79.2,15.9,541.99,56.01,21.27,336,80,2,8.755091683160863,1,1
2021-09-28T04:14:15Z,79.3,15.9,541.99,56.01,21.27,336,81,2,8.735534507211504,1,1
2021-09-28T04:14:17Z,79.4,15.9,541.99,56.01,21.27,336,82,2,8.71599860884735,1,1
2021-09-28T04:14:19Z,79.4,15.9,541.99,56.01,21.27,336,83,2,8.71599860884735,1,1
2021-09-28T04:14:21Z,79.5,15.9,537.11,56.01,21.27,336,84,2,8.073208413560373,1,1
2021-09-28T04:14:23Z,79.6,15.9,537.11,56.01,21.27,336,85,2,8.05406572903913,1,1
2021-09-28T04:14:25Z,79.7,15.9,537.11,56.01,21.27,336,86,2,8.034943832845308,1,1
2021-09-28T04:14:27Z,79.8,15.9,537.11,56.01,21.46,336,87,2,8.015842689680305,1,1
2021-09-28T04:14:29Z,79.8,15.9,546.88,56.01,21.46,336,88,2,9.267950708294244,1,1
2021-09-28T04:14:31Z,79.9,15.9,546.88,56.01,21.46,336,89,2,9.248166726521681,1,1
2021-09-28T04:14:33Z,79.9,15.9,546.88,56.01,21.46,336,90,2,9.248166726521681,1,1
2021-09-28T04:14:35Z,80,15.9,546.88,56.01,21.46,336,91,2,9.228404190061156,1,1
2021-09-28T04:14:37Z,80.1,15.9,546.88,56.01,21.46,336,92,2,9.20866306256488,1,1
2021-09-28T04:14:39Z,80.1,15.9,546.88,56.01,21.46,336,93,2,9.20866306256488,1,1
2021-09-28T04:14:41Z,80.1,15.9,541.99,56.01,21.46,336,94,2,8.579840062760798,1,1
2021-09-28T04:14:43Z,80.2,15.9,541.99,56.01,21.46,336,95,2,8.560473089031,1,1
2021-09-28T04:14:45Z,80.2,15.9,541.99,56.01,21.46,336,96,2,8.560473089031,1,1
2021-09-28T04:14:47Z,80.3,15.9,541.99,55.89,21.63,338,97,2,8.541127070116257,1,1
2021-09-28T04:14:49Z,80.3,15.9,551.76,55.89,21.63,338,98,2,9.80245835255323,1,1
2021-09-28T04:14:51Z,80.4,16,551.76,55.89,21.63,338,99,2,9.685066062395059,1,1
2021-09-28T04:14:53Z,80.5,16,551.76,55.89,21.63,338,100,2,9.665040098239334,1,1
2021-09-28T04:14:55Z,80.5,16,551.76,55.89,21.63,338,101,2,9.665040098239334,1,1
2021-09-28T04:14:57Z,80.5,15.9,551.76,55.89,21.63,338,102,2,9.762416016607624,1,1
2021-09-28T04:14:59Z,80.6,16,551.76,55.89,21.63,338,103,2,9.64503582879096,1,1
2021-09-28T04:15:01Z,80.6,16,546.88,55.89,21.63,338,104,2,9.01461116338622,1,1
2021-09-28T04:15:03Z,80.6,15.9,546.88,55.89,21.63,338,105,2,9.11027729322064,1,1
2021-09-28T04:15:05Z,80.7,16,546.88,55.89,21.63,338,106,2,8.994982551175521,1,1
2021-09-28T04:15:07Z,80.7,15.9,546.88,55.73,21.82,337,107,2,9.090663860876418,1,1
2021-09-28T04:15:09Z,80.8,15.9,551.76,55.73,21.82,337,108,2,9.702514506622684,1,1
2021-09-28T04:15:11Z,80.8,15.9,551.76,55.73,21.82,337,109,2,9.702514506622684,1,1
2021-09-28T04:15:13Z,80.9,16,551.76,55.73,21.82,337,110,2,9.585152821614393,1,1
2021-09-28T04:15:15Z,81,16,551.76,55.73,21.82,337,111,2,9.565234964341677,1,1
2021-09-28T04:15:17Z,81,16,551.76,55.73,21.82,337,112,2,9.565234964341677,1,1
2021-09-28T04:15:19Z,81,16,551.76,55.73,21.82,337,113,2,9.565234964341677,1,1
2021-09-28T04:15:21Z,81.1,16,546.88,55.73,21.82,337,114,2,8.916680126048199,1,1
2021-09-28T04:15:23Z,81.1,16,546.88,55.73,21.82,337,115,2,8.916680126048199,1,1
2021-09-28T04:15:25Z,81.2,16,551.76,55.73,21.82,337,116,2,9.525463748871033,1,1
2021-09-28T04:15:27Z,81.2,16,546.88,55.57,21.98,340,117,2,8.89715734664901,1,1
2021-09-28T04:15:29Z,81.2,16,546.88,55.57,21.98,340,118,2,8.89715734664901,1,1
2021-09-28T04:15:31Z,81.2,16,546.88,55.57,21.98,340,119,2,8.89715734664901,1,1
2021-09-28T04:15:33Z,81.3,16,546.88,55.57,21.98,340,120,2,8.87765562667187,1,1
2021-09-28T04:15:35Z,81.3,16,546.88,55.57,21.98,340,121,2,8.87765562667187,1,1
2021-09-28T04:15:37Z,81.3,16,551.76,55.57,21.98,340,122,2,9.505610318097471,1,1
2021-09-28T04:15:39Z,81.3,16,551.76,55.57,21.98,340,123,2,9.505610318097471,1,1
2021-09-28T04:15:41Z,81.4,16,551.76,55.57,21.98,340,124,2,9.485778290386655,1,1
2021-09-28T04:15:43Z,81.4,16,551.76,55.57,21.98,340,125,2,9.485778290386655,1,1
2021-09-28T04:15:45Z,81.4,16,551.76,55.57,21.98,340,126,2,9.485778290386655,1,1
2021-09-28T04:15:47Z,81.5,16,551.76,55.57,21.98,340,127,2,9.46596762965843,1,1
2021-09-28T04:15:49Z,81.5,16,556.64,55.57,21.98,340,128,2,10.09956043029812,1,1
2021-09-28T04:15:51Z,81.5,16,556.64,55.57,21.98,340,129,2,10.09956043029812,1,1
2021-09-28T04:15:53Z,81.5,16,556.64,55.57,21.98,340,130,2,10.09956043029812,1,1
2021-09-28T04:15:55Z,81.6,16,556.64,55.57,21.98,340,131,2,10.079416981646553,1,1
2021-09-28T04:15:57Z,81.6,16,556.64,55.57,21.98,340,132,2,10.079416981646553,1,1
2021-09-28T04:15:59Z,81.6,16,556.64,55.57,21.98,340,133,2,10.079416981646553,1,1
2021-09-28T04:16:01Z,81.6,16,551.76,55.57,21.98,340,134,2,9.446178299915196,1,1
2021-09-28T04:16:03Z,81.6,16,551.76,55.57,21.98,340,135,2,9.446178299915196,1,1
2021-09-28T04:16:05Z,81.7,16,551.76,55.57,21.98,340,136,2,9.426410265241735,1,1
2021-09-28T04:16:07Z,81.7,16,551.76,55.17,22.25,337,137,2,9.426410265241735,1,1
2021-09-28T04:16:09Z,81.7,16,556.64,55.17,22.25,337,138,2,10.059295209128042,1,1
2021-09-28T04:16:11Z,81.7,16,556.64,55.17,22.25,337,139,2,10.059295209128042,1,1
2021-09-28T04:16:13Z,81.7,16,556.64,55.17,22.25,337,140,2,10.059295209128042,1,1
2021-09-28T04:16:15Z,81.7,16,556.64,55.17,22.25,337,141,2,10.059295209128042,1,1
2021-09-28T04:16:17Z,81.8,16,556.64,55.17,22.25,337,142,2,10.039195076268307,1,1
2021-09-28T04:16:19Z,81.8,16,556.64,55.17,22.25,337,143,2,10.039195076268307,1,1
2021-09-28T04:16:21Z,81.8,16,551.76,55.17,22.25,337,144,2,9.406663489804991,1,1
2021-09-28T04:16:23Z,81.8,16,551.76,55.17,22.25,337,145,2,9.406663489804991,1,1
2021-09-28T04:16:25Z,81.9,16,551.76,55.17,22.25,337,146,2,9.386937937853808,1,1
2021-09-28T04:16:27Z,81.9,16,551.76,55.2,22.28,339,147,2,9.386937937853808,1,1
2021-09-28T04:16:29Z,81.9,16,556.64,55.2,22.28,339,148,2,10.019116546676472,1,1
2021-09-28T04:16:31Z,81.9,16,561.52,55.2,22.28,339,149,2,10.657648329204044,1,1
2021-09-28T04:16:33Z,81.9,16,556.64,55.2,22.28,339,150,2,10.019116546676472,1,1
2021-09-28T04:16:35Z,81.9,16,556.64,55.2,22.28,339,151,2,10.019116546676472,1,1
2021-09-28T04:16:37Z,82,16.1,556.64,55.2,22.28,339,152,2,9.89972009435387,1,1
2021-09-28T04:16:39Z,81.9,16,556.64,55.2,22.28,339,153,2,10.019116546676472,1,1
2021-09-28T04:16:41Z,82,16,551.76,55.2,22.28,339,154,2,9.367233573718664,1,1
2021-09-28T04:16:43Z,82,16,556.64,55.2,22.28,339,155,2,9.999059584044694,1,1
2021-09-28T04:16:45Z,82.1,16.1,551.76,55.2,22.28,339,156,2,9.249943249224241,1,1
2021-09-28T04:16:47Z,82.1,16.1,556.64,55.13,22.38,341,157,2,9.879670415263675,1,1
2021-09-28T04:16:49Z,82.1,16.1,561.52,55.13,22.38,341,158,2,10.515726118866262,1,1
2021-09-28T04:16:51Z,82.1,16.1,561.52,55.13,22.38,341,159,2,10.515726118866262,1,1
2021-09-28T04:16:53Z,82.1,16.1,561.52,55.13,22.38,341,160,2,10.515726118866262,1,1
2021-09-28T04:16:55Z,82.1,16.1,561.52,55.13,22.38,341,161,2,10.515726118866262,1,1
2021-09-28T04:16:57Z,82.1,16,556.64,55.13,22.38,341,162,2,9.97902415214812,1,1
2021-09-28T04:16:59Z,82.1,16.1,556.64,55.13,22.38,341,163,2,9.879670415263675,1,1
2021-09-28T04:17:01Z,82.1,16.1,556.64,55.13,22.38,341,164,2,9.879670415263675,1,1
2021-09-28T04:17:03Z,82.2,16.1,556.64,55.13,22.38,341,165,2,9.859642311295168,1,1
2021-09-28T04:17:05Z,82.2,16.1,556.64,55.13,22.38,341,166,2,9.859642311295168,1,1
2021-09-28T04:17:07Z,82.2,16.1,551.76,54.98,22.5,339,167,2,9.230267236421248,1,1
2021-09-28T04:17:09Z,82.2,16.1,556.64,54.98,22.5,339,168,2,9.859642311295168,1,1
2021-09-28T04:17:11Z,82.1,16,556.64,54.98,22.5,339,169,2,9.97902415214812,1,1
2021-09-28T04:17:13Z,82.2,16.1,556.64,54.98,22.5,339,170,2,9.859642311295168,1,1
2021-09-28T04:17:15Z,82.2,16.1,556.64,54.98,22.5,339,171,2,9.859642311295168,1,1
2021-09-28T04:17:17Z,82.3,16.1,556.64,54.98,22.5,339,172,2,9.839635746143152,1,1
2021-09-28T04:17:19Z,82.3,16.1,556.64,54.98,22.5,339,173,2,9.839635746143152,1,1
2021-09-28T04:17:21Z,82.3,16.1,556.64,54.98,22.5,339,174,2,9.839635746143152,1,1
2021-09-28T04:17:23Z,82.3,16.1,556.64,54.98,22.5,339,175,2,9.839635746143152,1,1
2021-09-28T04:17:25Z,82.3,16.1,556.64,54.98,22.5,339,176,2,9.839635746143152,1,1
2021-09-28T04:17:27Z,82.3,16.1,556.64,54.98,22.5,339,177,2,9.839635746143152,1,1
2021-09-28T04:17:29Z,82.3,16.1,556.64,54.98,22.5,339,178,2,9.839635746143152,1,1
2021-09-28T04:17:31Z,82.3,16.1,561.52,54.98,22.5,339,179,2,10.474980573083364,1,1
2021-09-28T04:17:33Z,82.3,16.1,561.52,54.98,22.5,339,180,2,10.474980573083364,1,1
2021-09-28T04:17:35Z,82.3,16.1,561.52,54.98,22.5,339,181,2,10.474980573083364,1,1
2021-09-28T04:17:37Z,82.3,16.1,561.52,54.98,22.5,339,182,2,10.474980573083364,1,1
2021-09-28T04:17:39Z,82.3,16.1,561.52,54.98,22.5,339,183,2,10.474980573083364,1,1
2021-09-28T04:17:41Z,82.3,16.1,556.64,54.98,22.5,339,184,2,9.839635746143152,1,1
2021-09-28T04:17:43Z,82.3,16.1,556.64,54.98,22.5,339,185,2,9.839635746143152,1,1
2021-09-28T04:17:45Z,82.3,16.1,556.64,54.98,22.5,339,186,2,9.839635746143152,1,1
2021-09-28T04:17:47Z,82.3,16.1,556.64,54.57,22.72,341,187,2,9.839635746143152,1,1
2021-09-28T04:17:49Z,82.3,16.1,566.41,54.57,22.72,341,188,2,11.117995365249293,1,1
2021-09-28T04:17:51Z,82.3,16.1,561.52,54.57,22.72,341,189,2,10.474980573083364,1,1
2021-09-28T04:17:53Z,82.3,16.1,566.41,54.57,22.72,341,190,2,11.117995365249293,1,1
2021-09-28T04:17:55Z,82.3,16.1,561.52,54.57,22.72,341,191,2,10.474980573083364,1,1
2021-09-28T04:17:57Z,82.3,16.1,561.52,54.57,22.72,341,192,2,10.474980573083364,1,1
2021-09-28T04:17:59Z,82.4,16.2,561.52,54.57,22.72,341,193,2,10.353490202782133,1,1
2021-09-28T04:18:01Z,82.4,16.2,556.64,54.57,22.72,341,194,2,9.720264985907015,1,1
2021-09-28T04:18:03Z,82.4,16.1,556.64,54.57,22.72,341,195,2,9.819650683585444,1,1
2021-09-28T04:18:05Z,82.3,16.1,561.52,54.57,22.72,341,196,2,10.474980573083364,1,1
2021-09-28T04:18:07Z,82.4,16.2,561.52,54.57,22.74,340,197,2,10.353490202782133,1,1
2021-09-28T04:18:09Z,82.4,16.2,566.41,54.57,22.74,340,198,2,10.994359796675106,1,1
2021-09-28T04:18:11Z,82.4,16.2,566.41,54.57,22.74,340,199,2,10.994359796675106,1,1
2021-09-28T04:18:13Z,82.4,16.1,566.41,54.57,22.74,340,200,2,11.097296288126671,1,1
2021-09-28T04:18:15Z,82.4,16.2,566.41,54.57,22.74,340,201,2,10.994359796675106,1,1
2021-09-28T04:18:17Z,82.4,16.2,566.41,54.57,22.74,340,202,2,10.994359796675106,1,1
2021-09-28T04:18:19Z,82.5,16.2,561.52,54.57,22.74,340,203,2,10.333158278202639,1,1
2021-09-28T04:18:21Z,82.5,16.2,561.52,54.57,22.74,340,204,2,10.333158278202639,1,1
2021-09-28T04:18:23Z,82.5,16.2,561.52,54.57,22.74,340,205,2,10.333158278202639,1,1
2021-09-28T04:18:25Z,82.4,16.1,561.52,54.57,22.74,340,206,2,10.454640645233148,1,1
2021-09-28T04:18:27Z,82.5,16.2,561.52,54.51,22.81,340,207,2,10.333158278202639,1,1
2021-09-28T04:18:29Z,82.5,16.2,566.41,54.51,22.81,340,208,2,10.973668864139789,1,1
2021-09-28T04:18:31Z,82.5,16.2,566.41,54.51,22.81,340,209,2,10.973668864139789,1,1
2021-09-28T04:18:33Z,82.5,16.1,566.41,54.51,22.81,340,210,2,11.076619444399817,1,1
2021-09-28T04:18:35Z,82.6,16.2,566.41,54.51,22.81,340,211,2,10.953000209725467,1,1
2021-09-28T04:18:37Z,82.6,16.2,566.41,54.51,22.81,340,212,2,10.953000209725467,1,1
2021-09-28T04:18:39Z,82.6,16.2,566.41,54.51,22.81,340,213,2,10.953000209725467,1,1
2021-09-28T04:18:41Z,82.6,16.2,561.52,54.51,22.81,340,214,2,10.31284824519691,1,1
2021-09-28T04:18:43Z,82.6,16.2,561.52,54.51,22.81,340,215,2,10.31284824519691,1,1
2021-09-28T04:18:45Z,82.6,16.2,561.52,54.51,22.81,340,216,2,10.31284824519691,1,1
2021-09-28T04:18:47Z,82.6,16.2,561.52,54.35,22.92,344,217,2,10.31284824519691,1,1
2021-09-28T04:18:49Z,82.6,16.2,566.41,54.35,22.92,344,218,2,10.953000209725467,1,1
2021-09-28T04:18:51Z,82.6,16.2,566.41,54.35,22.92,344,219,2,10.953000209725467,1,1
2021-09-28T04:18:53Z,82.6,16.2,566.41,54.35,22.92,344,220,2,10.953000209725467,1,1
2021-09-28T04:18:55Z,82.6,16.2,566.41,54.35,22.92,344,221,2,10.953000209725467,1,1
2021-09-28T04:18:57Z,82.6,16.2,566.41,54.35,22.92,344,222,2,10.953000209725467,1,1
2021-09-28T04:18:59Z,82.6,16.2,566.41,54.35,22.92,344,223,2,10.953000209725467,1,1
2021-09-28T04:19:01Z,82.6,16.2,561.52,54.35,22.92,344,224,2,10.31284824519691,1,1
2021-09-28T04:19:03Z,82.6,16.2,561.52,54.35,22.92,344,225,2,10.31284824519691,1,1
2021-09-28T04:19:05Z,82.6,16.2,561.52,54.35,22.92,344,226,2,10.31284824519691,1,1
2021-09-28T04:19:07Z,82.6,16.2,566.41,54.16,23.01,344,227,2,10.953000209725467,1,1
2021-09-28T04:19:09Z,82.6,16.2,571.29,54.16,23.01,344,228,2,11.598196948727495,1,1
2021-09-28T04:19:11Z,82.5,16.2,571.29,54.16,23.01,344,229,2,11.619227050698303,1,1
2021-09-28T04:19:13Z,82.5,16.2,571.29,54.16,23.01,344,230,2,11.619227050698303,1,1
2021-09-28T04:19:15Z,82.5,16.2,571.29,54.16,23.01,344,231,2,11.619227050698303,1,1
2021-09-28T04:19:17Z,82.5,16.2,571.29,54.16,23.01,344,232,2,11.619227050698303,1,1
2021-09-28T04:19:19Z,82.5,16.2,566.41,54.16,23.01,344,233,2,10.973668864139789,1,1
2021-09-28T04:19:21Z,82.6,16.3,566.41,54.16,23.01,344,234,2,10.850048643788647,1,1
2021-09-28T04:19:23Z,82.5,16.2,566.41,54.16,23.01,344,235,2,10.973668864139789,1,1
2021-09-28T04:19:25Z,82.5,16.3,566.41,54.16,23.01,344,236,2,10.870730970098329,1,1
2021-09-28T04:19:27Z,82.5,16.2,566.41,53.94,23.12,344,237,2,10.973668864139789,1,1
2021-09-28T04:19:29Z,82.5,16.3,571.29,53.94,23.12,344,238,2,11.51448900801023,1,1
2021-09-28T04:19:31Z,82.5,16.2,571.29,53.94,23.12,344,239,2,11.619227050698303,1,1
2021-09-28T04:19:33Z,82.5,16.2,571.29,53.94,23.12,344,240,2,11.619227050698303,1,1
2021-09-28T04:19:35Z,82.5,16.2,571.29,53.94,23.12,344,241,2,11.619227050698303,1,1
2021-09-28T04:19:37Z,82.5,16.2,571.29,53.94,23.12,344,242,2,11.619227050698303,1,1
2021-09-28T04:19:39Z,82.5,16.2,571.29,53.94,23.12,344,243,2,11.619227050698303,1,1
2021-09-28T04:19:41Z,82.5,16.2,566.41,53.94,23.12,344,244,2,10.973668864139789,1,1
2021-09-28T04:19:43Z,82.5,16.3,566.41,53.94,23.12,344,245,2,10.870730970098329,1,1
2021-09-28T04:19:45Z,82.5,16.3,566.41,53.94,23.12,344,246,2,10.870730970098329,1,1
2021-09-28T04:19:47Z,82.5,16.3,566.41,53.72,23.22,346,247,2,10.870730970098329,1,1
2021-09-28T04:19:49Z,82.5,16.3,571.29,53.72,23.22,346,248,2,11.51448900801023,1,1
2021-09-28T04:19:51Z,82.5,16.3,571.29,53.72,23.22,346,249,2,11.51448900801023,1,1
2021-09-28T04:19:53Z,82.5,16.3,571.29,53.72,23.22,346,250,2,11.51448900801023,1,1
2021-09-28T04:19:55Z,82.5,16.3,571.29,53.72,23.22,346,251,2,11.51448900801023,1,1
2021-09-28T04:19:57Z,82.5,16.3,571.29,53.72,23.22,346,252,2,11.51448900801023,1,1
2021-09-28T04:19:59Z,82.5,16.3,571.29,53.72,23.22,346,253,2,11.51448900801023,1,1
2021-09-28T04:20:01Z,82.5,16.3,566.41,53.72,23.22,346,254,2,10.870730970098329,1,1
2021-09-28T04:20:04Z,82.5,16.3,566.41,53.72,23.22,346,255,2,10.870730970098329,1,1
2021-09-28T04:20:06Z,82.5,16.3,566.41,53.72,23.22,346,256,2,10.870730970098329,1,1
2021-09-28T04:20:08Z,82.5,16.3,566.41,53.44,23.33,347,257,2,10.870730970098329,1,1
2021-09-28T04:20:10Z,82.5,16.3,571.29,53.44,23.33,347,258,2,11.51448900801023,1,1
2021-09-28T04:20:12Z,82.5,16.3,571.29,53.44,23.33,347,259,2,11.51448900801023,1,1
2021-09-28T04:20:14Z,82.5,16.3,571.29,53.44,23.33,347,260,2,11.51448900801023,1,1
2021-09-28T04:20:16Z,82.5,16.3,571.29,53.44,23.33,347,261,2,11.51448900801023,1,1
2021-09-28T04:20:18Z,82.5,16.3,571.29,53.44,23.33,347,262,2,11.51448900801023,1,1
2021-09-28T04:20:20Z,82.5,16.3,571.29,53.44,23.33,347,263,2,11.51448900801023,1,1
2021-09-28T04:20:22Z,82.5,16.3,566.41,53.44,23.33,347,264,2,10.870730970098329,1,1
2021-09-28T04:20:24Z,82.4,16.3,566.41,53.44,23.33,347,265,2,10.891435656271035,1,1
2021-09-28T04:20:26Z,82.4,16.3,566.41,53.44,23.33,347,266,2,10.891435656271035,1,1
2021-09-28T04:20:28Z,82.4,16.3,566.41,53.28,23.46,347,267,2,10.891435656271035,1,1
2021-09-28T04:20:30Z,82.5,16.4,576.17,53.28,23.46,347,268,2,12.058066459292512,1,1
2021-09-28T04:20:32Z,82.4,16.3,576.17,53.28,23.46,347,269,2,12.186039984759304,1,1
2021-09-28T04:20:34Z,82.4,16.3,571.29,53.28,23.46,347,270,2,11.535555771852593,1,1
2021-09-28T04:20:36Z,82.4,16.3,571.29,53.28,23.46,347,271,2,11.535555771852593,1,1
2021-09-28T04:20:38Z,82.4,16.4,571.29,53.28,23.46,347,272,2,11.430845999549,1,1
2021-09-28T04:20:40Z,82.4,16.4,571.29,53.28,23.46,347,273,2,11.430845999549,1,1
2021-09-28T04:20:42Z,82.4,16.4,566.41,53.28,23.46,347,274,2,10.788525546726667,1,1
2021-09-28T04:20:44Z,82.3,16.3,566.41,53.28,23.46,347,275,2,10.912162740155757,1,1
2021-09-28T04:20:46Z,82.4,16.4,566.41,53.28,23.46,347,276,2,10.788525546726667,1,1
2021-09-28T04:20:48Z,82.4,16.4,566.41,53.06,23.56,345,277,2,10.788525546726667,1,1
